"sample_id","(+/-)-Tryptophan","(N(1) + N(8))-acetylspermidine","1-Aminocyclopropane-1-carboxylate","1-Methyl-xanthine","1-methylnicotinamide","1-methylurate","1,5-Anhydro-D-glucitol","1,5,6,7-TETRAHYDRO-4H-INDOL-4-ONE","1,6-ANHYDRO-B-GLUCOSE","1,7-dimethylurate","1,7-Dimethylxanthine","12-Hydroxydodecanoic acid","1H-Indole-3-propanoic acid","2-(1H-indol-3-yl)acetic acid","2-AMINO-2-METHYLPROPANOIC ACID","2-Aminobenzoic acid","2-METHOXYCINNAMALDEHYDE","2-METHYLHIPPURIC ACID","2,6-DIMETHOXYBENZOIC ACID","3-aminosalicylic acid","3-Carboxypropyl trimethylammonium","3-HYDROXYINDOLE","3-HYDROXYPROPIONIC ACID","3-Methyl-L-histidine","3-METHYLCATECHOL","3-methylxanthine","4-acetamidobutanoate","4-acetamidophenol","4-aminophenol","4-HYDROXY-PHENYLGLYCINE","4-Hydroxybenzenesulfonic acid","4-methylcatechol","4-pyridoxate","4-QUINOLINECARBOXYLIC ACID","5-Aminopentanoate","5-HIAA","5-Hydroxy-L-tryptophan","5-Hydroxyindole","5-HYDROXYMETHYL-2-FURANCARBOXYLIC ACID","5-Oxo-L-Proline","5,6-DIHYDRO THYMINE","5'-Deoxy-5'-methylthioadenosine","7-methylxanthine","ACETYL-CARNITINE","adenosine","Ala","ALLO-ISOLEUCINE","allo-threonine","alpha-glycerophosphocholine","Alpha-Lactose","Alpha-n-phenylacetyl-l-glutamine","AMINO(4-HYDROXYCYCLOHEXYL)ACETIC ACID","Arg","Asp-Phe","azelaic acid","betaine","biotin","BUPROPION","butyrylglycine","C10 carnitine","C3 carnitine","C8 carnitine","carnitine","catechol","choline","choline phosphate","Cinnamaldehyde","citrulline","creatine","creatinine","cystine","diltiazem","DL-Lysine","DL-METHIONINE","DL-Ornithine","Dl-Proline","doxylamine","elaidic acid","Galactitol","Gln","Glu","guanosine","hippurate","His","homocitrulline","homocystine","hypoxanthine","indole-3-lactate","INDOLEPYRUVIC ACID","inosine","isovalerylglycine","kynurenine","L-(-)-Phenylalanine.1","L-malic acid","L-serine","L-tyrosine","lisinopril","metformin","N-6-Trimethyllysine","N-Acetyl-DL-tryptophan","N-Acetyl-L-tyrosine","N-acetylneuraminate","nifedipine","Octanedioic acid","Octyl gallate","omeprazole","PANTOTHENIC ACID","PHENYLACETIC ACID","propionylglycine","propyl 4-hydroxybenzoate","putrescine","pyridoxamine","serotonin","taurine","theophylline","TMAO","trigonelline","TRYPTOPHAN ETHYL ESTER","uracil","uridine","VALPROIC ACID","xanthurenate"
"4071_3",28010062,20216,79870,18491,7174,8747,10315,13555,72283,42104,801652,14627,146466,69262,188352,121891,14710,3001,87101,34882,330991,10780,31155,24290,86398,24774,43929,11216,3530,3524,22423,31150,6438,10426,6864766,8785,31144,40438,102406,625401,33004,12713,56416,1023944,1146,682456,30482804,237475,310957,4264,475634,6651,301178,1203,298322,19203,343,0,36683,1982361,807653,964475,3239720,47228,5305007,10297,13974,82299,417247,1315105,34499,151676,426290,2630955,150394,7411018,237,251086,2307,737235,143836,77049,587096,58784,6038,502,193461,64150,36962,260324,13421,371920,12052586,4889,32661,7154005,266,0,51636,13744,1277,6490,5437,31759,26889,0,195385,120295,33026,809833,9179,137170,44691,24819,256622,1866351,305030,2254,643644,50548,13136,6041
"4071_2",30111008,21821,75563,14132,7979,8899,8708,14937,69112,42961,729075,6849,332086,76299,221842,148273,3661,5500,90216,34073,382582,26639,34454,19907,71350,23592,49633,11134,533,2851,18168,11167,7909,9817,7243600,8828,32159,44081,126721,717476,40470,14425,48154,1150954,6302,698525,31591698,253135,320130,4595,617730,7432,289773,592,251020,21375,536,482,29950,2714028,876262,1424285,3321992,39298,6081104,11571,15019,74474,392399,1392585,39628,139032,463915,2736406,181260,7131612,279,14736,3389,699537,92278,107351,1031347,64981,2889,530,269595,62525,45426,399030,15051,401339,12512057,6942,35996,7707447,0,0,50592,17195,1902,4605,7122,34269,32839,116,130641,111867,33727,842770,12008,157421,79092,26435,206902,1881560,302910,2698,675414,53890,10939,7038
"4006_1",24676908,20257,71230,56977,10759,13810,13765,55843,132027,48475,1081299,61017,2029376,743017,166648,58974,25267,447,520316,87366,517556,34652,72815,32131,41901,81114,69251,6584,9552,30226,320525,46025,22576,7956,6485859,13218,53966,65514,62235,1079589,75506,24946,130698,283067,0,456542,32908002,188333,1119096,10230,599302,8179,491904,19584,938269,26799,915,432,19696,16865,147628,975431,4469726,57150,4943076,26131,26998,127004,804012,1768094,27655,233345,755726,1681497,270742,4793455,375,174204,1069,839514,74099,6953,944833,85153,4260,429,529529,137126,57722,28608,21515,439251,15068942,2070,43433,7361108,296,0,50945,11351,1282,3427,11337,302286,21729,3412,153689,60437,58848,248887,11092,177214,155557,39963,358104,2780780,342840,67428,52695,55294,15238,4747
"4071_1",26868354,21313,84093,4501,4609,7926,11651,15190,74332,44140,572969,44108,248726,48651,177866,41789,6482,5442,122947,33941,420806,12863,32299,28764,104580,14234,42957,20488,950,3303,23655,33367,7884,8816,6097918,8908,31748,31180,86441,788931,44420,13334,24944,1209511,3035,751817,31368698,237986,411573,3979,256618,8233,309399,2450,396347,19439,478,0,40336,1651974,738870,953859,3902743,37192,5921956,11819,12086,83390,448745,1203663,43077,229923,357612,1951248,167698,5994572,594,314317,1839,703018,156135,100223,718226,52658,5007,210,384800,60485,41498,319107,14823,366384,11129082,8624,38176,7655166,414,0,47245,15849,1710,11875,5705,42615,37113,384,177784,118105,32634,754595,9901,139867,72770,22648,136975,1475788,258611,2698,552318,57092,9740,6422
"4070_4",19664616,15015,49806,202405,6017,6574,10777,24144,66580,34914,589712,1564,295077,131411,193630,171405,6044,313,91430,29108,333019,24001,38020,50950,49898,208393,46776,7090,1493,2192,12354,12702,16066,6943,4086794,11732,29063,34193,23556,697555,49917,14231,571089,1916124,1944,544151,22352238,141342,400413,4928,528088,5241,285681,1983,92754,14696,460,338,24282,4819602,350925,2423321,4379321,25425,4364959,11155,15420,70980,1055708,1550605,32735,45487,309439,1751278,115574,8102095,176,437874,1438,629968,51778,107519,599371,41799,3921,15,266519,36522,47090,165147,15801,288194,9927655,12110,37965,5264676,0,0,32446,17191,1226,3317,7011,22820,24184,0,170156,61720,38727,2021769,9112,106540,63344,48938,216915,1204754,357232,4555,752184,65692,15956,6020
"4070_3",20486620,15733,51169,41095,6694,3819,13270,18483,63405,8829,157883,29105,121273,100002,234164,159502,3811,322,66529,33937,302041,39698,29628,65277,52233,36636,40193,10506,1120,2547,27174,22950,10582,7127,5023849,10668,28332,29779,50579,719188,43192,10879,125851,2543578,1522,428376,22770434,141253,405728,4392,621090,4953,333950,1546,175278,16731,367,1020,19940,5014798,301098,2403870,4344871,24942,4315526,12591,14014,74923,1574806,1566035,33154,64947,321318,2001909,121968,6882732,366,261606,174,658154,48196,116044,188262,49779,4061,445,335397,30380,35063,282624,14088,276836,9553204,9311,41303,5608726,0,961,32501,11234,912,2623,5795,21435,15198,228,215007,73377,38682,1752121,10309,115556,74129,48997,53690,1220842,263213,3197,666714,52560,7541,3059
"4070_2",16084298,16504,53560,21253,9693,2709,12594,15257,74380,8231,71582,16310,58958,69133,240753,37926,15372,184,68855,25115,328964,32053,36755,24357,45118,24344,37506,11125,3394,2878,10670,9182,11264,5122,4676888,10904,26353,31049,91229,654486,49812,12822,72262,2368716,2051,586795,24946214,156635,437452,4221,500921,5191,329027,1043,99528,10288,0,253,18207,5833252,278633,3028500,3990702,19318,4519616,10062,16809,66967,844208,1503973,29618,46498,328329,2157651,106172,7209322,0,157107,441,730241,34360,90512,218106,50837,3070,604,305510,26582,47130,327207,12806,201610,9979961,6971,43676,5416730,190,0,30351,7392,641,350,5408,20188,10917,114,163688,68793,39411,1588536,9627,123350,72284,39552,43379,1261565,262616,4861,626145,45644,10170,3067
"4070_1",14248278,13446,46896,166518,9185,6968,13841,24044,77300,43145,689038,10693,103544,91317,174681,186124,14664,835,102040,28676,304633,26430,35235,43177,62799,185309,50619,13712,1810,1017,63685,11655,16843,5793,3888712,10366,28469,44330,47865,722376,45365,11905,464604,1985526,2102,575239,20914670,141663,302509,3925,708643,4165,321788,3200,186658,13926,435,160,28195,4955562,332565,2515856,3892135,27909,4426527,8324,17134,79242,880259,1471176,49291,83572,304189,1699914,126702,8755460,529,175280,849,646231,52110,109122,590813,44614,2732,362,353716,32369,41161,184056,17678,215676,8267440,9582,35601,5666535,149,0,31704,10141,1924,4375,8160,28513,19766,345,176879,79662,46240,1591353,8989,99174,75753,61399,167598,1565228,383463,4774,843435,53233,14370,5156
"4069_4",26760234,21239,85819,7912,5373,9189,11134,18443,74956,21926,797206,10632,86313,46353,205795,80884,12860,889,115147,45715,511912,25719,40913,25798,64036,23033,42541,9304,2046,3366,84163,12812,9154,6198,7202516,11434,27343,37301,70304,1091495,40660,15215,36103,1317580,10,627040,33164790,285246,483875,4681,420102,7790,265347,17930,463239,16684,0,314,27055,1159478,478092,737785,3144380,34965,5955225,12547,13282,99663,412872,1527542,33893,399689,430593,2743163,282688,5466896,638,125857,2581,699779,168103,4481,226585,65588,3313,122,616979,34269,56052,10896,15896,371828,17121726,385,40027,8156586,127,0,79163,9297,3939,5346,6112,76366,21235,210,73963,91209,44394,250249,6846,141695,41597,79489,188656,1433596,250903,10385,1183683,49802,10287,3174
"4055_3",19533088,20621,77062,46427,5814,6702,8938,18061,62086,19209,1044356,8477,289154,95067,134583,98266,13103,2201,90687,36596,297303,35690,33482,66250,43944,58331,53411,13202,2996,17029,28892,10926,4132,7634,6443512,9627,26677,44108,54983,620989,27033,15028,155212,639933,41,655441,32000058,290386,511750,4646,1728370,3607,408628,2363,137083,20323,0,353,18521,1035922,541200,538671,3099311,28781,4092415,14067,13757,107443,391010,1520666,28230,85973,327832,2934859,230780,4813131,577,180171,1511,617663,35514,175257,675145,61905,4113,518,447179,48277,46436,558667,23588,302106,12083139,13481,41543,8814339,0,0,81660,12044,874,3230,4483,25888,32559,0,65027,63533,38232,380779,13495,107114,98792,44974,183118,2049606,261857,7424,739363,53163,9650,6259
"4055_1",17370386,19166,63047,16203,6364,7149,7678,20748,61877,19072,1245322,13676,206417,80884,172935,151634,16729,4232,87840,33443,306049,17046,33263,19491,49789,25636,54112,15327,6224,11569,7535,19670,10766,5930,5497698,9692,27897,32553,61552,575023,25542,13157,45032,914457,8,575295,29208914,248033,415598,4209,1181236,6142,357713,1756,139867,18658,937,637,19720,1558020,610486,687844,3468713,28559,4656712,11825,14948,91863,357021,1651493,41681,75103,353995,2356534,166179,3941297,737,172479,1363,619930,49415,180503,1320457,71632,2663,252,364938,36189,46262,575234,15484,307703,10579163,13972,46644,7225702,171,231,61939,7871,665,2595,4896,22340,23227,490,73407,63010,45881,534603,10816,118369,72746,32571,280965,1177160,264257,10948,759304,66656,6461,9045
"4054_4",24785412,24077,58513,3180,7688,7083,15949,37950,138156,79527,158887,64509,530110,443764,155874,115449,4099,1017,1557789,116205,362169,21887,65151,79143,77943,16393,73270,6939,782,4765,363877,87730,8444,8159,5752130,18188,46431,47767,94916,1021071,64051,19458,46845,47378,1243,499926,30734248,212784,1868162,10517,188492,5188,431814,20554,1926596,8418,613,837,42481,9348,115983,774687,2041742,61407,3772564,45787,23303,102147,934131,1121916,31165,579000,860958,1437720,200543,3398166,384,95052,2273,725053,64260,32157,361797,90311,6196,1769,474393,168414,56537,90613,28250,380054,15040352,2206,36144,6564354,263,0,42135,10711,23947,3507,24379,689973,74898,1754,125041,127554,59932,4460613,6790,200501,2922,42548,106759,17611578,227942,14272,101087,47754,13940,2988
"4054_3",24150874,25239,64102,425,15182,9002,16004,35562,140585,49603,78594,42791,436946,498820,155185,77505,4073,1124,1006571,89689,516681,5574,69021,62251,41172,3245,80094,12472,0,6004,494106,54061,9481,5618,5908870,18873,43391,38959,85130,992148,65537,18185,14123,83844,361,380230,29774766,174362,1818163,12406,82220,8272,446119,12277,1375866,21163,1313,56,28837,15024,92144,689452,3289160,48924,5413779,43071,20844,120945,1237381,1894214,20426,384480,915900,1595282,212363,3064328,246,233878,4476,757296,51612,35267,463434,106669,8777,1401,513108,156805,55807,109517,22894,348999,14110240,4490,37432,6019868,106,0,64199,9127,18588,3642,17900,443951,26451,4237,99505,92941,47936,4754172,10805,205067,3936,50019,47788,4675518,213776,14302,42942,51711,13096,3643
"4004_3",28593306,21888,81615,64709,6853,27678,6375,40495,124887,57712,3703634,33214,448302,611028,131908,149804,8129,1882,776573,82023,572572,41443,66348,106154,40940,116370,49751,11408,9104,6468,86849,40543,3182,8436,7801218,7883,39690,249008,75978,1004314,55981,25993,136909,77642,6,585027,34038836,270488,1908870,8881,817804,7337,582850,49326,1026878,41323,703,166,16332,13859,274951,648036,4333383,29055,4397186,44719,20193,124733,1175354,1386973,13423,244219,692623,1429634,276112,6588269,191,379321,333,780416,101217,36573,670737,87029,4013,1382,331878,186638,54505,70791,25809,414145,17163712,2025,47408,8632910,0,0,71234,11943,1754,4241,16550,303014,17306,2817,64185,64384,43297,2932594,7989,149153,11670,47704,912715,1243882,496274,60868,323295,31632,10543,4704
"4054_2",22746672,20670,68574,0,19255,4927,15404,33009,132324,95891,237,55277,640290,643144,140344,78414,178400,828,1162712,117036,501463,20378,73392,133602,55092,351,72574,10842,1218,7901,516120,42746,6954,7421,6387971,18870,40545,40472,92172,965838,56426,20965,6262,57476,0,533699,28156656,244106,1923331,10205,78816,8826,468253,15648,1739320,31710,1752,272,37865,12025,98613,772046,3739044,58437,5330422,41179,18389,101310,1338030,2202998,19535,515725,888258,2201248,198710,3796264,128,127007,3201,726164,63067,20844,847660,99622,5933,1145,386411,174291,59882,100094,26559,393304,13101551,3029,36352,6389000,100,0,61840,12676,4822,2617,21499,544697,17517,6000,115045,99072,49933,3202221,6757,210751,3387,44422,15749,1605298,267236,7140,223831,46692,15397,5443
"4054_1",25096930,22745,69861,0,15494,5283,13687,43305,125887,31010,326776,103814,735404,569061,178727,130900,8262,1732,973912,167988,594774,12100,59561,123441,55624,15230,88333,6956,10276,8824,25413,56752,17162,8077,6666202,18662,47713,56718,89267,1032470,75130,18101,31969,124662,0,480033,30927948,198002,1615210,8732,247738,10066,446293,24483,1868030,22473,934,162,50481,25852,132372,1179609,3610003,56378,6620614,35805,26523,114343,1151223,2335476,21764,510949,910267,1547572,214459,3282634,124,233294,2053,774312,76425,5415,833196,95474,10801,1734,361712,157552,63781,16332,29050,391845,16586661,2169,47163,6376825,0,360,63965,15905,1493,3190,14886,573960,26405,2294,93504,91414,63121,3235890,8916,226369,2469,45241,129577,2905484,326867,21379,1025279,54675,18058,5643
"4052_4",23489988,21181,59905,0,10885,4183,13600,17302,73040,37812,512704,21283,408973,58261,134801,95220,2162,1155,115802,29671,545056,25177,40007,53061,63079,7249,87710,3739,1321,4362,16309,5567,4777,6599,6025716,7224,28462,28975,77269,678441,36461,14485,11127,1063594,1108,523910,28872666,181575,582726,5051,125613,21940,313457,2024,202721,25982,0,146,24645,2061693,769838,1430182,3827334,20573,5543016,17795,11288,65781,367064,1040450,27448,146624,346175,2639160,143906,3363827,114,325046,2524,640510,38363,160864,93831,62536,5280,421,341669,52429,55226,517376,15786,294268,12280224,12799,36056,6312163,138,0,66379,12005,1727,2188,8569,38541,20523,180,87183,69784,33395,639495,9167,111929,35920,34898,111372,1413816,232182,8005,546843,54473,9417,829
"4052_3",23986130,22503,62204,766,8365,4599,17042,24623,64231,30123,825178,15546,349652,66657,158339,52745,19837,596,101082,48754,559907,29215,33551,58102,58059,7913,54277,21373,3440,3762,14825,26774,8223,7070,6103199,7174,30798,32383,70381,665744,38875,13628,11166,1364425,0,483927,29280128,181764,537465,5502,332553,21430,344849,1469,226342,19589,425,240,42180,5304068,839166,3371960,3694005,22433,5520172,12359,10050,68124,469905,942736,30997,158567,408863,2610579,152056,2967350,171,9698,2518,675402,49764,46210,110551,66647,4903,234,517989,55482,53069,248570,16481,289896,13186233,4650,40296,6293108,0,0,58518,10654,2065,3113,7741,36638,29955,0,83645,77247,43203,952932,6851,129400,46236,32323,143663,3911941,290818,7392,427360,67850,8806,1955
"4052_2",18768334,21662,61773,13030,5823,3105,19658,32186,73120,5008,361975,25857,307560,80443,173940,124620,28095,1905,3778,31618,653324,17329,33689,33001,2996,11475,65301,9613,3519,4672,54943,5907,8927,5007,6373331,6849,29125,30205,21090,639289,34436,11876,25980,1957682,1989,458117,24255320,166097,421975,4737,460266,26406,285261,1016,2587,21783,389,293,47614,5339263,834511,2618843,4020375,7640,5485198,11700,8782,83134,340069,1097464,29585,367,361135,2381035,147524,3380400,957,543105,854,647573,76908,159016,338284,58096,3414,116,370208,47272,28436,450637,14545,228111,9935905,12769,34243,5369737,160,0,53487,9691,1054,3456,266,1435,38626,250,49231,2580,40501,792669,5243,119877,40275,39338,83658,2641768,209180,3046,422260,45917,9952,3508
"4052_1",21410240,22445,62735,335,5742,2974,18827,20117,67409,11084,4479,57330,284967,55018,141614,169606,8839,336,82425,38324,571404,19122,40021,20046,37141,1086,46144,9657,2668,3111,12595,9884,6930,6591,6574488,9100,31831,28221,84622,622100,35499,12732,4996,1082573,24,533838,28934836,182445,646956,4027,141699,23555,302114,940,136250,27351,942,756,33770,4718694,438139,2714212,3376398,20501,5206466,19362,14361,82784,264202,975814,27375,80619,334396,2528158,137751,4119852,0,275896,2790,660204,44380,89724,235545,63476,5722,228,326164,45090,52588,380040,14373,262468,12211211,7789,36737,5265737,0,0,63461,10383,1332,2264,6129,23667,21634,149,81883,58628,37665,1132646,6930,118403,38039,22812,18789,2612215,401312,3509,454728,66626,11319,1641
"4051_4",29043666,26239,90548,153327,6992,28330,7094,41866,150710,119203,1883984,86098,1090097,572947,196749,142748,21771,18985,1149215,80359,554782,37756,78462,114507,71881,220512,78374,8151,13481,5784,308118,74312,8683,9450,7265902,21099,50267,74852,75575,1072432,71270,21138,509768,87990,9,579766,32930956,340616,1626869,11427,1350748,7862,629235,32018,1729426,30949,1363,50,44251,12160,170154,468183,4411798,56194,5247501,36513,27415,130163,1837459,1414077,20546,484970,1017241,1261280,327300,6361986,244,386679,1971,797082,107656,239629,10706147,83613,4837,1418,1325337,212144,48834,1055521,27346,533115,16175449,23791,49392,7885992,124,0,112931,14984,2678,3838,18601,517002,43500,1906,136984,117054,47493,9158982,17439,227926,260821,57911,488337,1382717,423310,54584,1170368,52051,14946,31736
"4051_3",29814762,25527,85972,135974,10301,13337,6446,41271,163501,88161,836838,40531,2214246,728063,207503,117178,22018,11779,980100,71594,558951,26593,70052,58059,54577,162694,67343,7889,8081,5985,659002,59831,10331,6859,6374393,19514,46666,66368,68672,1166815,74088,19704,410558,67586,0,682966,30138050,355634,2277234,14570,714140,8478,704150,24248,1515395,20653,1307,1719,23392,12617,142691,546202,4215884,43905,4397112,51699,23006,134358,1723981,1180635,25375,426153,889957,2948800,303745,5687871,0,144517,4132,878170,66051,27060,6878082,84910,5655,1369,1079828,182486,52875,242801,27204,426746,14037803,3036,54549,7724944,130,0,86140,18506,1673,2740,17040,459911,16671,3967,125172,97622,45200,9162588,12146,198838,148013,22772,314233,3845198,362538,75285,199251,46027,12664,23169
"4051_2",29047270,24469,84950,127980,13404,21573,6746,35474,159489,53253,1050143,48267,581509,614151,235922,140267,23363,4225,853865,86897,503608,53474,71062,72357,43548,178355,66664,7220,10101,5575,24344,52904,7973,8592,6662140,16865,48711,78349,64278,1045909,77336,17296,448437,86844,267,478265,29169022,340130,1920325,12340,1160222,5879,634213,36217,1074725,17413,3151,701,21759,17062,119856,827972,4125298,37714,4192978,40320,30500,114474,3019914,1328232,23705,283358,1024979,1713060,265393,5723523,172,186089,1170,825890,70538,79350,1349044,83561,3431,403,1321581,176917,48316,464608,29543,458052,15079465,7117,51768,7344209,0,0,65304,11676,2165,3483,18690,317626,56590,4835,115438,88147,45892,9310857,14619,223487,253618,28062,429017,3722957,332376,71502,312311,58271,12770,7552
"4081_1",18687956,19791,66246,31857,9490,24717,8971,6662,73805,51921,1186449,28333,239248,78659,169165,137463,15225,4496,129302,45208,452430,36277,34352,60613,85877,62075,49453,11791,5095,3174,18201,15544,29737,8954,5647624,10421,37530,47649,91784,653594,47016,15822,80410,1815584,905,524355,26846348,167979,342457,4077,1344971,3358,397034,2802,437379,20156,0,7,35173,3213989,350087,1785505,2666248,41104,5378834,7998,14363,107914,912594,1297808,26622,271519,411036,2405655,138043,3166401,177,203603,4535,793041,67240,125400,1598596,46311,3941,501,502019,39395,43427,497096,19060,329202,12565807,11424,36950,7112423,0,0,46428,14709,4477,4097,6280,55614,32273,0,155797,126086,45002,732263,19486,135126,98713,31110,223320,2231973,183520,6235,453823,63976,10260,10457
"4004_2",31463238,19331,84657,74881,7166,29460,4935,38986,147455,61689,3421999,58768,396577,531654,136633,83075,26247,1255,570848,67759,546820,59112,62690,90976,36822,130847,56742,9301,10086,2397,50641,40564,5582,9213,7418267,10330,43618,161097,45166,864908,48407,22441,183869,43738,470,574472,28560878,322082,2422448,10756,1145225,6266,483151,50803,1120790,34798,2363,282,17872,15360,185402,807933,3770608,26430,3193037,50226,18713,93988,893527,1241518,16444,319357,600073,1357192,188326,5080640,162,148000,1305,733691,97243,25465,483780,75041,3724,0,347266,226057,43695,84071,25157,589664,14858162,2135,43569,7148736,109,0,125999,9808,947,3168,16663,352812,17231,6214,44348,64690,50148,3079685,6098,131834,8727,31815,806088,1856960,412248,68634,795198,26535,14310,4679
"4051_1",24558490,21221,73119,193722,9530,15454,6393,41955,167626,31896,1126983,50542,542415,609601,246295,56874,25863,3358,865881,75756,469520,35017,73303,56480,44546,254200,63472,5949,6349,4553,27191,47849,7221,7453,6524787,17844,58341,83854,61700,1052432,74109,20292,642487,88342,250,438927,29246590,256686,1778504,13877,1224792,7088,582514,27050,992555,14831,1212,573,18954,11351,124573,691656,4011406,36850,4134790,39972,31774,107277,2552875,1220533,23118,269589,836964,1629897,254318,5302612,595,304634,838,766178,70927,182328,3147518,81772,3353,1419,1147917,161984,49409,869522,25058,442439,13066626,17157,38969,6558974,0,0,67064,9013,725,2502,16308,305617,32929,3308,93065,89433,44826,7105704,12415,208892,211102,23155,345597,4471298,445716,34861,30631,61732,11675,12112
