"","sample_id","GALACTITOL","MALIC ACID","HOMOCYSTINE","N-ACETYLTRYPTOPHAN","GLUTAMIC ACID","2-AMINO-2-METHYLPROPANOIC ACID","ELAIDIC ACID","ALLO-ISOLEUCINE","5-AMINOPENTANOIC ACID","BETA-LACTOSE","PANTOTHENIC ACID","ALLOTHREONINE","ALANINE","PYROGLUTAMIC ACID","ORNITHINE","PROLINE","TRIMETHYLAMINE N-OXIDE","PUTRESCINE","3-HYDROXYPROPIONIC ACID","1-AMINOCYCLOPROPANE-1-CARBOXYLIC ACID","CHOLINE","SERINE","4-AMINOPHENOL","CATECHOL","URACIL","CREATININE","BETAINE.1","4-METHYLCATECHOL","3-METHYLCATECHOL","TAURINE","5,6-DIHYDRO THYMINE","METFORMIN","PROPIONYLGLYCINE","CREATINE","ASPARAGINE","CINNAMALDEHYDE","5-HYDROXYINDOLE","1,5,6,7-TETRAHYDRO-4H-INDOL-4-ONE","HYPOXANTHINE","PHENYLACETIC ACID","TRIGONELLINE","2-AMINOBENZOIC ACID","1-METHYLNICOTINAMIDE","5-HYDROXYMETHYL-2-FURANCARBOXYLIC ACID","VALPROIC ACID","N-BUTYRYLGLYCINE","4-ACETAMIDOBUTANOIC ACID","DEOXYCARNITINE","GLUTAMINE","LYSINE","METHIONINE","4-ACETAMIDOPHENOL","3-AMINOSALICYLIC ACID","HISTIDINE","ISOVALERYLGLYCINE","CARNITINE","1,6-ANHYDRO-B-GLUCOSE","2-METHOXYCINNAMALDEHYDE","1,5-ANHYDRO-GLUCITOL","PHENYLALANINE","1-METHYLXANTHINE.1","3-METHYLXANTHINE","7-METHYLXANTHINE","4-HYDROXY-PHENYLGLYCINE","PYRIDOXAMINE","3-METHYLHISTIDINE","4-QUINOLINECARBOXYLIC ACID","AMINO(4-HYDROXYCYCLOHEXYL)ACETIC ACID","PHENOLSULFONIC ACID","SUBERIC ACID","ARGININE","INDOLEACETIC ACID","CITRULLINE","SEROTONIN","HIPPURIC ACID","THEOPHYLLINE","PARAXANTHINE","PROPYLPARABEN","TYROSINE","1-METHYLURIC ACID","2,6-DIMETHOXYBENZOIC ACID","4-PYRIDOXIC ACID","PHOSPHOCHOLINE","AZELAIC ACID","NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE","INDOLEPROPIONIC ACID","HOMOCITRULLINE","5-HYDROXYINDOLE-3-ACETIC ACID","2-METHYLHIPPURIC ACID","1,7-DIMETHYLURIC ACID","INDOLEPYRUVIC ACID","ACETYL-CARNITINE","TRYPTOPHAN","XANTHURENIC ACID","INDOLELACTIC ACID","KYNURENINE","OMEGA-HYDROXYDODECANOIC ACID","PROPIONYLCARNITINE","5-HYDROXY-TRYPTOPHAN","N-ACETYL-TYROSINE","TRYPTOPHAN ETHYL ESTER","BUPROPION","CYSTINE","URIDINE","BIOTIN","SN-GLYCERO-3-PHOSPHOCHOLINE","PHENYLACETYL-GLUTAMINE","ADENOSINE","INOSINE","DOXYLAMINE","ASP-PHE","OCTYL GALLATE","GUANOSINE","OCTANOYLCARNITINE","5'-METHYLTHIOADENOSINE","N-ACETYLNEURAMINATE","DECANOYLCARNITINE","OMEPRAZOLE","NIFEDIPINE","LISINOPRIL","DILTIAZEM","3-HYDROXYINDOLE"
"193","4072_1",303,12398,790,6969,85188,155784,225915,28512864,6935922,4560,92069,342040,541142,651651,197973,6062483,454832,19159,46318,95367,3932854,57102,600,29777,837621,1022814,33830,9988,71028,39751,37816,0,28646,684974,27680,16236,28841,20307,833266,97178,276347,70189,6577,96102,8038,17066,28709,509188,776278,466040,2819441,2710,33816,58520,12228,4381858,74907,12058,7829,14156750,1141,15566,14954,5078,147521,19567,5487,7499,47910,60423,487105,56572,87817,97794,428718,73958,415983,277324,7452646,6561,203233,4518,12555,355944,52451,303558,2246,7576,182,27570,57049,1235401,25808530,4111,29288,229402,6933,341799,27518,24761,1122,287,27101,59269,559,538561,113710,494,639494,451,30304,5966,157157,584732,10458,2630,14298,300,12192,0,346784,15475
"194","4071_4",658,9719,320,15137,190473,170252,162665,32409450,6937866,4874,166248,264069,625510,667409,162546,6178946,1886545,9053,37413,95736,4331077,33793,5917,29836,713372,1138190,24746,14954,75095,24483,31944,0,38129,417332,21350,14363,32258,17777,305959,75990,328761,44663,4979,67347,10647,42070,52408,284095,737157,407080,2317464,6925,31569,58116,15029,3191416,73247,3166,8822,9195555,21874,21611,49618,4137,135066,15089,6826,6583,30798,24764,322881,72855,89107,80497,7181294,146497,538314,551851,7151429,5049,57815,9442,9129,221874,50017,297758,4471,8510,39325,20183,31331,840061,24626698,35246,65103,331417,13253,752413,25937,1010,1836,596,36946,45736,1353,316870,279277,6876,418237,491,850,30207,108341,765090,14612,7418,1701349,193,6223,0,98583,19684
"195","4071_3",2307,4889,502,13744,143836,188352,251086,30482804,6864766,4264,195385,237475,682456,625401,150394,7411018,1866351,9179,31155,79870,5305007,32661,3530,47228,643644,1315105,19203,31150,86398,24819,33004,0,33026,417247,20216,13974,40438,13555,193461,120295,305030,121891,7174,102406,13136,36683,43929,330991,737235,426290,2630955,11216,34882,58784,13421,3239720,72283,14710,10315,12052586,18491,24774,56416,3524,137170,24290,10426,6651,22423,31759,301178,69262,82299,44691,587096,256622,801652,809833,7154005,8747,87101,6438,10297,298322,51636,146466,6038,8785,3001,42104,36962,1023944,28010062,6041,64150,371920,14627,807653,31144,1277,2254,0,34499,50548,343,310957,475634,1146,260324,237,1203,26889,77049,964475,12713,6490,1982361,0,5437,266,151676,10780
"196","4071_2",3389,6942,530,17195,92278,221842,14736,31591698,7243600,4595,130641,253135,698525,717476,181260,7131612,1881560,12008,34454,75563,6081104,35996,533,39298,675414,1392585,21375,11167,71350,26435,40470,0,33727,392399,21821,15019,44081,14937,269595,111867,302910,148273,7979,126721,10939,29950,49633,382582,699537,463915,2736406,11134,34073,64981,15051,3321992,69112,3661,8708,12512057,14132,23592,48154,2851,157421,19907,9817,7432,18168,34269,289773,76299,74474,79092,1031347,206902,729075,842770,7707447,8899,90216,7909,11571,251020,50592,332086,2889,8828,5500,42961,45426,1150954,30111008,7038,62525,401339,6849,876262,32159,1902,2698,482,39628,53890,536,320130,617730,6302,399030,279,592,32839,107351,1424285,14425,4605,2714028,116,7122,0,139032,26639
"197","4006_1",1069,2070,429,11351,74099,166648,174204,32908002,6485859,10230,153689,188333,456542,1079589,270742,4793455,2780780,11092,72815,71230,4943076,43433,9552,57150,52695,1768094,26799,46025,41901,39963,75506,0,58848,804012,20257,26998,65514,55843,529529,60437,342840,58974,10759,62235,15238,19696,69251,517556,839514,755726,1681497,6584,87366,85153,21515,4469726,132027,25267,13765,15068942,56977,81114,130698,30226,177214,32131,7956,8179,320525,302286,491904,743017,127004,155557,944833,358104,1081299,248887,7361108,13810,520316,22576,26131,938269,50945,2029376,4260,13218,447,48475,57722,283067,24676908,4747,137126,439251,61017,147628,53966,1282,67428,432,27655,55294,915,1119096,599302,0,28608,375,19584,21729,6953,975431,24946,3427,16865,3412,11337,296,233345,34652
"198","4071_1",1839,8624,210,15849,156135,177866,314317,31368698,6097918,3979,177784,237986,751817,788931,167698,5994572,1475788,9901,32299,84093,5921956,38176,950,37192,552318,1203663,19439,33367,104580,22648,44420,0,32634,448745,21313,12086,31180,15190,384800,118105,258611,41789,4609,86441,9740,40336,42957,420806,703018,357612,1951248,20488,33941,52658,14823,3902743,74332,6482,11651,11129082,4501,14234,24944,3303,139867,28764,8816,8233,23655,42615,309399,48651,83390,72770,718226,136975,572969,754595,7655166,7926,122947,7884,11819,396347,47245,248726,5007,8908,5442,44140,41498,1209511,26868354,6422,60485,366384,44108,738870,31748,1710,2698,0,43077,57092,478,411573,256618,3035,319107,594,2450,37113,100223,953859,13334,11875,1651974,384,5705,414,229923,12863
"199","4070_4",1438,12110,15,17191,51778,193630,437874,22352238,4086794,4928,170156,141342,544151,697555,115574,8102095,1204754,9112,38020,49806,4364959,37965,1493,25425,752184,1550605,14696,12702,49898,48938,49917,0,38727,1055708,15015,15420,34193,24144,266519,61720,357232,171405,6017,23556,15956,24282,46776,333019,629968,309439,1751278,7090,29108,41799,15801,4379321,66580,6044,10777,9927655,202405,208393,571089,2192,106540,50950,6943,5241,12354,22820,285681,131411,70980,63344,599371,216915,589712,2021769,5264676,6574,91430,16066,11155,92754,32446,295077,3921,11732,313,34914,47090,1916124,19664616,6020,36522,288194,1564,350925,29063,1226,4555,338,32735,65692,460,400413,528088,1944,165147,176,1983,24184,107519,2423321,14231,3317,4819602,0,7011,0,45487,24001
"200","4070_3",174,9311,445,11234,48196,234164,261606,22770434,5023849,4392,215007,141253,428376,719188,121968,6882732,1220842,10309,29628,51169,4315526,41303,1120,24942,666714,1566035,16731,22950,52233,48997,43192,961,38682,1574806,15733,14014,29779,18483,335397,73377,263213,159502,6694,50579,7541,19940,40193,302041,658154,321318,2001909,10506,33937,49779,14088,4344871,63405,3811,13270,9553204,41095,36636,125851,2547,115556,65277,7127,4953,27174,21435,333950,100002,74923,74129,188262,53690,157883,1752121,5608726,3819,66529,10582,12591,175278,32501,121273,4061,10668,322,8829,35063,2543578,20486620,3059,30380,276836,29105,301098,28332,912,3197,1020,33154,52560,367,405728,621090,1522,282624,366,1546,15198,116044,2403870,10879,2623,5014798,228,5795,0,64947,39698
"201","4070_2",441,6971,604,7392,34360,240753,157107,24946214,4676888,4221,163688,156635,586795,654486,106172,7209322,1261565,9627,36755,53560,4519616,43676,3394,19318,626145,1503973,10288,9182,45118,39552,49812,0,39411,844208,16504,16809,31049,15257,305510,68793,262616,37926,9693,91229,10170,18207,37506,328964,730241,328329,2157651,11125,25115,50837,12806,3990702,74380,15372,12594,9979961,21253,24344,72262,2878,123350,24357,5122,5191,10670,20188,329027,69133,66967,72284,218106,43379,71582,1588536,5416730,2709,68855,11264,10062,99528,30351,58958,3070,10904,184,8231,47130,2368716,16084298,3067,26582,201610,16310,278633,26353,641,4861,253,29618,45644,0,437452,500921,2051,327207,0,1043,10917,90512,3028500,12822,350,5833252,114,5408,190,46498,32053
"202","4070_1",849,9582,362,10141,52110,174681,175280,20914670,3888712,3925,176879,141663,575239,722376,126702,8755460,1565228,8989,35235,46896,4426527,35601,1810,27909,843435,1471176,13926,11655,62799,61399,45365,0,46240,880259,13446,17134,44330,24044,353716,79662,383463,186124,9185,47865,14370,28195,50619,304633,646231,304189,1699914,13712,28676,44614,17678,3892135,77300,14664,13841,8267440,166518,185309,464604,1017,99174,43177,5793,4165,63685,28513,321788,91317,79242,75753,590813,167598,689038,1591353,5666535,6968,102040,16843,8324,186658,31704,103544,2732,10366,835,43145,41161,1985526,14248278,5156,32369,215676,10693,332565,28469,1924,4774,160,49291,53233,435,302509,708643,2102,184056,529,3200,19766,109122,2515856,11905,4375,4955562,345,8160,149,83572,26430
"203","4069_4",2581,385,122,9297,168103,205795,125857,33164790,7202516,4681,73963,285246,627040,1091495,282688,5466896,1433596,6846,40913,85819,5955225,40027,2046,34965,1183683,1527542,16684,12812,64036,79489,40660,0,44394,412872,21239,13282,37301,18443,616979,91209,250903,80884,5373,70304,10287,27055,42541,511912,699779,430593,2743163,9304,45715,65588,15896,3144380,74956,12860,11134,17121726,7912,23033,36103,3366,141695,25798,6198,7790,84163,76366,265347,46353,99663,41597,226585,188656,797206,250249,8156586,9189,115147,9154,12547,463239,79163,86313,3313,11434,889,21926,56052,1317580,26760234,3174,34269,371828,10632,478092,27343,3939,10385,314,33893,49802,0,483875,420102,10,10896,638,17930,21235,4481,737785,15215,5346,1159478,210,6112,127,399689,25719
"204","4055_3",1511,13481,518,12044,35514,134583,180171,32000058,6443512,4646,65027,290386,655441,620989,230780,4813131,2049606,13495,33482,77062,4092415,41543,2996,28781,739363,1520666,20323,10926,43944,44974,27033,0,38232,391010,20621,13757,44108,18061,447179,63533,261857,98266,5814,54983,9650,18521,53411,297303,617663,327832,2934859,13202,36596,61905,23588,3099311,62086,13103,8938,12083139,46427,58331,155212,17029,107114,66250,7634,3607,28892,25888,408628,95067,107443,98792,675145,183118,1044356,380779,8814339,6702,90687,4132,14067,137083,81660,289154,4113,9627,2201,19209,46436,639933,19533088,6259,48277,302106,8477,541200,26677,874,7424,353,28230,53163,0,511750,1728370,41,558667,577,2363,32559,175257,538671,15028,3230,1035922,0,4483,0,85973,35690
"205","4055_1",1363,13972,252,7871,49415,172935,172479,29208914,5497698,4209,73407,248033,575295,575023,166179,3941297,1177160,10816,33263,63047,4656712,46644,6224,28559,759304,1651493,18658,19670,49789,32571,25542,231,45881,357021,19166,14948,32553,20748,364938,63010,264257,151634,6364,61552,6461,19720,54112,306049,619930,353995,2356534,15327,33443,71632,15484,3468713,61877,16729,7678,10579163,16203,25636,45032,11569,118369,19491,5930,6142,7535,22340,357713,80884,91863,72746,1320457,280965,1245322,534603,7225702,7149,87840,10766,11825,139867,61939,206417,2663,9692,4232,19072,46262,914457,17370386,9045,36189,307703,13676,610486,27897,665,10948,637,41681,66656,937,415598,1181236,8,575234,737,1756,23227,180503,687844,13157,2595,1558020,490,4896,171,75103,17046
"206","4054_4",2273,2206,1769,10711,64260,155874,95052,30734248,5752130,10517,125041,212784,499926,1021071,200543,3398166,17611578,6790,65151,58513,3772564,36144,782,61407,101087,1121916,8418,87730,77943,42548,64051,0,59932,934131,24077,23303,47767,37950,474393,127554,227942,115449,7688,94916,13940,42481,73270,362169,725053,860958,1437720,6939,116205,90311,28250,2041742,138156,4099,15949,15040352,3180,16393,46845,4765,200501,79143,8159,5188,363877,689973,431814,443764,102147,2922,361797,106759,158887,4460613,6564354,7083,1557789,8444,45787,1926596,42135,530110,6196,18188,1017,79527,56537,47378,24785412,2988,168414,380054,64509,115983,46431,23947,14272,837,31165,47754,613,1868162,188492,1243,90613,384,20554,74898,32157,774687,19458,3507,9348,1754,24379,263,579000,21887
"207","4054_3",4476,4490,1401,9127,51612,155185,233878,29774766,5908870,12406,99505,174362,380230,992148,212363,3064328,4675518,10805,69021,64102,5413779,37432,0,48924,42942,1894214,21163,54061,41172,50019,65537,0,47936,1237381,25239,20844,38959,35562,513108,92941,213776,77505,15182,85130,13096,28837,80094,516681,757296,915900,1595282,12472,89689,106669,22894,3289160,140585,4073,16004,14110240,425,3245,14123,6004,205067,62251,5618,8272,494106,443951,446119,498820,120945,3936,463434,47788,78594,4754172,6019868,9002,1006571,9481,43071,1375866,64199,436946,8777,18873,1124,49603,55807,83844,24150874,3643,156805,348999,42791,92144,43391,18588,14302,56,20426,51711,1313,1818163,82220,361,109517,246,12277,26451,35267,689452,18185,3642,15024,4237,17900,106,384480,5574
"208","4004_3",333,2025,1382,11943,101217,131908,379321,34038836,7801218,8881,64185,270488,585027,1004314,276112,6588269,1243882,7989,66348,81615,4397186,47408,9104,29055,323295,1386973,41323,40543,40940,47704,55981,0,43297,1175354,21888,20193,249008,40495,331878,64384,496274,149804,6853,75978,10543,16332,49751,572572,780416,692623,1429634,11408,82023,87029,25809,4333383,124887,8129,6375,17163712,64709,116370,136909,6468,149153,106154,8436,7337,86849,303014,582850,611028,124733,11670,670737,912715,3703634,2932594,8632910,27678,776573,3182,44719,1026878,71234,448302,4013,7883,1882,57712,54505,77642,28593306,4704,186638,414145,33214,274951,39690,1754,60868,166,13423,31632,703,1908870,817804,6,70791,191,49326,17306,36573,648036,25993,4241,13859,2817,16550,0,244219,41443
"209","4054_2",3201,3029,1145,12676,63067,140344,127007,28156656,6387971,10205,115045,244106,533699,965838,198710,3796264,1605298,6757,73392,68574,5330422,36352,1218,58437,223831,2202998,31710,42746,55092,44422,56426,0,49933,1338030,20670,18389,40472,33009,386411,99072,267236,78414,19255,92172,15397,37865,72574,501463,726164,888258,2201248,10842,117036,99622,26559,3739044,132324,178400,15404,13101551,0,351,6262,7901,210751,133602,7421,8826,516120,544697,468253,643144,101310,3387,847660,15749,237,3202221,6389000,4927,1162712,6954,41179,1739320,61840,640290,5933,18870,828,95891,59882,57476,22746672,5443,174291,393304,55277,98613,40545,4822,7140,272,19535,46692,1752,1923331,78816,0,100094,128,15648,17517,20844,772046,20965,2617,12025,6000,21499,100,515725,20378
"210","4054_1",2053,2169,1734,15905,76425,178727,233294,30927948,6666202,8732,93504,198002,480033,1032470,214459,3282634,2905484,8916,59561,69861,6620614,47163,10276,56378,1025279,2335476,22473,56752,55624,45241,75130,360,63121,1151223,22745,26523,56718,43305,361712,91414,326867,130900,15494,89267,18058,50481,88333,594774,774312,910267,1547572,6956,167988,95474,29050,3610003,125887,8262,13687,16586661,0,15230,31969,8824,226369,123441,8077,10066,25413,573960,446293,569061,114343,2469,833196,129577,326776,3235890,6376825,5283,973912,17162,35805,1868030,63965,735404,10801,18662,1732,31010,63781,124662,25096930,5643,157552,391845,103814,132372,47713,1493,21379,162,21764,54675,934,1615210,247738,0,16332,124,24483,26405,5415,1179609,18101,3190,25852,2294,14886,0,510949,12100
"211","4052_4",2524,12799,421,12005,38363,134801,325046,28872666,6025716,5051,87183,181575,523910,678441,143906,3363827,1413816,9167,40007,59905,5543016,36056,1321,20573,546843,1040450,25982,5567,63079,34898,36461,0,33395,367064,21181,11288,28975,17302,341669,69784,232182,95220,10885,77269,9417,24645,87710,545056,640510,346175,2639160,3739,29671,62536,15786,3827334,73040,2162,13600,12280224,0,7249,11127,4362,111929,53061,6599,21940,16309,38541,313457,58261,65781,35920,93831,111372,512704,639495,6312163,4183,115802,4777,17795,202721,66379,408973,5280,7224,1155,37812,55226,1063594,23489988,829,52429,294268,21283,769838,28462,1727,8005,146,27448,54473,0,582726,125613,1108,517376,114,2024,20523,160864,1430182,14485,2188,2061693,180,8569,138,146624,25177
"212","4052_3",2518,4650,234,10654,49764,158339,9698,29280128,6103199,5502,83645,181764,483927,665744,152056,2967350,3911941,6851,33551,62204,5520172,40296,3440,22433,427360,942736,19589,26774,58059,32323,38875,0,43203,469905,22503,10050,32383,24623,517989,77247,290818,52745,8365,70381,8806,42180,54277,559907,675402,408863,2610579,21373,48754,66647,16481,3694005,64231,19837,17042,13186233,766,7913,11166,3762,129400,58102,7070,21430,14825,36638,344849,66657,68124,46236,110551,143663,825178,952932,6293108,4599,101082,8223,12359,226342,58518,349652,4903,7174,596,30123,53069,1364425,23986130,1955,55482,289896,15546,839166,30798,2065,7392,240,30997,67850,425,537465,332553,0,248570,171,1469,29955,46210,3371960,13628,3113,5304068,0,7741,0,158567,29215
"213","4052_2",854,12769,116,9691,76908,173940,543105,24255320,6373331,4737,49231,166097,458117,639289,147524,3380400,2641768,5243,33689,61773,5485198,34243,3519,7640,422260,1097464,21783,5907,2996,39338,34436,0,40501,340069,21662,8782,30205,32186,370208,2580,209180,124620,5823,21090,9952,47614,65301,653324,647573,361135,2381035,9613,31618,58096,14545,4020375,73120,28095,19658,9935905,13030,11475,25980,4672,119877,33001,5007,26406,54943,1435,285261,80443,83134,40275,338284,83658,361975,792669,5369737,3105,3778,8927,11700,2587,53487,307560,3414,6849,1905,5008,28436,1957682,18768334,3508,47272,228111,25857,834511,29125,1054,3046,293,29585,45917,389,421975,460266,1989,450637,957,1016,38626,159016,2618843,11876,3456,5339263,250,266,160,367,17329
"214","4052_1",2790,7789,228,10383,44380,141614,275896,28934836,6574488,4027,81883,182445,533838,622100,137751,4119852,2612215,6930,40021,62735,5206466,36737,2668,20501,454728,975814,27351,9884,37141,22812,35499,0,37665,264202,22445,14361,28221,20117,326164,58628,401312,169606,5742,84622,11319,33770,46144,571404,660204,334396,2528158,9657,38324,63476,14373,3376398,67409,8839,18827,12211211,335,1086,4996,3111,118403,20046,6591,23555,12595,23667,302114,55018,82784,38039,235545,18789,4479,1132646,5265737,2974,82425,6930,19362,136250,63461,284967,5722,9100,336,11084,52588,1082573,21410240,1641,45090,262468,57330,438139,31831,1332,3509,756,27375,66626,942,646956,141699,24,380040,0,940,21634,89724,2714212,12732,2264,4718694,149,6129,0,80619,19122
"215","4051_4",1971,23791,1418,14984,107656,196749,386679,32930956,7265902,11427,136984,340616,579766,1072432,327300,6361986,1382717,17439,78462,90548,5247501,49392,13481,56194,1170368,1414077,30949,74312,71881,57911,71270,0,47493,1837459,26239,27415,74852,41866,1325337,117054,423310,142748,6992,75575,14946,44251,78374,554782,797082,1017241,1261280,8151,80359,83613,27346,4411798,150710,21771,7094,16175449,153327,220512,509768,5784,227926,114507,9450,7862,308118,517002,629235,572947,130163,260821,10706147,488337,1883984,9158982,7885992,28330,1149215,8683,36513,1729426,112931,1090097,4837,21099,18985,119203,48834,87990,29043666,31736,212144,533115,86098,170154,50267,2678,54584,50,20546,52051,1363,1626869,1350748,9,1055521,244,32018,43500,239629,468183,21138,3838,12160,1906,18601,124,484970,37756
"216","4051_3",4132,3036,1369,18506,66051,207503,144517,30138050,6374393,14570,125172,355634,682966,1166815,303745,5687871,3845198,12146,70052,85972,4397112,54549,8081,43905,199251,1180635,20653,59831,54577,22772,74088,0,45200,1723981,25527,23006,66368,41271,1079828,97622,362538,117178,10301,68672,12664,23392,67343,558951,878170,889957,2948800,7889,71594,84910,27204,4215884,163501,22018,6446,14037803,135974,162694,410558,5985,198838,58059,6859,8478,659002,459911,704150,728063,134358,148013,6878082,314233,836838,9162588,7724944,13337,980100,10331,51699,1515395,86140,2214246,5655,19514,11779,88161,52875,67586,29814762,23169,182486,426746,40531,142691,46666,1673,75285,1719,25375,46027,1307,2277234,714140,0,242801,0,24248,16671,27060,546202,19704,2740,12617,3967,17040,130,426153,26593
"217","4051_2",1170,7117,403,11676,70538,235922,186089,29169022,6662140,12340,115438,340130,478265,1045909,265393,5723523,3722957,14619,71062,84950,4192978,51768,10101,37714,312311,1328232,17413,52904,43548,28062,77336,0,45892,3019914,24469,30500,78349,35474,1321581,88147,332376,140267,13404,64278,12770,21759,66664,503608,825890,1024979,1713060,7220,86897,83561,29543,4125298,159489,23363,6746,15079465,127980,178355,448437,5575,223487,72357,8592,5879,24344,317626,634213,614151,114474,253618,1349044,429017,1050143,9310857,7344209,21573,853865,7973,40320,1074725,65304,581509,3431,16865,4225,53253,48316,86844,29047270,7552,176917,458052,48267,119856,48711,2165,71502,701,23705,58271,3151,1920325,1160222,267,464608,172,36217,56590,79350,827972,17296,3483,17062,4835,18690,0,283358,53474
"218","4081_1",4535,11424,501,14709,67240,169165,203603,26846348,5647624,4077,155797,167979,524355,653594,138043,3166401,2231973,19486,34352,66246,5378834,36950,5095,41104,453823,1297808,20156,15544,85877,31110,47016,0,45002,912594,19791,14363,47649,6662,502019,126086,183520,137463,9490,91784,10260,35173,49453,452430,793041,411036,2405655,11791,45208,46311,19060,2666248,73805,15225,8971,12565807,31857,62075,80410,3174,135126,60613,8954,3358,18201,55614,397034,78659,107914,98713,1598596,223320,1186449,732263,7112423,24717,129302,29737,7998,437379,46428,239248,3941,10421,4496,51921,43427,1815584,18687956,10457,39395,329202,28333,350087,37530,4477,6235,7,26622,63976,0,342457,1344971,905,497096,177,2802,32273,125400,1785505,15822,4097,3213989,0,6280,0,271519,36277
"219","4004_2",1305,2135,0,9808,97243,136633,148000,28560878,7418267,10756,44348,322082,574472,864908,188326,5080640,1856960,6098,62690,84657,3193037,43569,10086,26430,795198,1241518,34798,40564,36822,31815,48407,0,50148,893527,19331,18713,161097,38986,347266,64690,412248,83075,7166,45166,14310,17872,56742,546820,733691,600073,1357192,9301,67759,75041,25157,3770608,147455,26247,4935,14858162,74881,130847,183869,2397,131834,90976,9213,6266,50641,352812,483151,531654,93988,8727,483780,806088,3421999,3079685,7148736,29460,570848,5582,50226,1120790,125999,396577,3724,10330,1255,61689,43695,43738,31463238,4679,226057,589664,58768,185402,43618,947,68634,282,16444,26535,2363,2422448,1145225,470,84071,162,50803,17231,25465,807933,22441,3168,15360,6214,16663,109,319357,59112
